timestamp,block,tx,fee
1641799821,13976413,0x3f6d720b4e278fd6a1a7cff6ff1261c45281392decb1f916f621801765c83f47,63.39390295
1641705274,13969378,0xbc0b2608fd24359a7bac71cd12df944b8daf2f07b161eefac02a2d2e92f62f50,94.29195
1641995620,13991062,0xec6e983dd7de390720e9e0bbf31c9c73710686456b8401e90adbd087e523cfbd,417.5902022
1641787696,13975526,0xbf8a84735d3fb081b1493d96fd47acafcc996a9a5d7dac105f820ee0e7e8a88e,0.09289493454
1641995722,13991070,0x24aa5d4cb41ef4502f677a9fc55d3a501356df7cb30c0d4ad2bdc2e2aa25c780,2052.992192
1641753494,13973016,0x209e3aedf3cda2b7a9a3dad5c4bfdad51844fea9127b9d6f1b87221c9efbc59e,2352.602432
1641997327,13991203,0xc5181a449184bbea6de3efa60d24aa3591f42efbf01c8cf7be75d6d58a8a1d23,18795.73662
1641768241,13974091,0xa9314248215be11e1813ce1c9acdb6611fc547a2c6cd0691d9246e3f90c74716,180.346477
1641938717,13986839,0x9ce55ae372ced22e23e1ba7693450d0e5501512cfe6c81fd0aa870e507c35dbc,5.153772692
1641938781,13986845,0xcee79ae38f812eba441a85d1105d73e418efeaabeed12048465b19a7e4d4ca8f,1.355227926
1641799305,13976375,0x8c82890474fbe59ba60145d61878f15635bd46cea009082f30c78a5247d2e218,600
1641736347,13971726,0x9e7a58e29e5b2d187e80d877058177fa358452a1a04ef9783e92cd4ac177a98a,64.70257051
1641938781,13986845,0xcee79ae38f812eba441a85d1105d73e418efeaabeed12048465b19a7e4d4ca8f,1.671336969
1641553628,13957959,0xdaca3c24c37e646814850423ba9f9ddedc8392f22dfc3cee1187f1ac0d4e52d0,2244.150145
1642012468,13992362,0x4e4ff866e9ca7cdad86f0c566fefa0943d9c21c8e0d1e3fae6bd3cc13e55fced,1038.654644
1641753498,13973017,0xcac053c6f1c51d88532249e248c2beff20bf75e89444d87d4d30b9de514c146b,865.9423813
1641824085,13978228,0xd5e77f05b3a0bb0c3921f9d29a8e92c2b6593d9c05cfa7161edfe1e10d50fb87,2937.173656
1642023554,13993215,0x15a9e01e2d8b3631b71f339d2cd4466488d047ae74938ab653e22539343d154f,1500.9
1642068561,13996530,0xcd5a214be460703e8b1c5a7f9b9baae212cfb91cdbc926a1bbd0cd021cfa7e32,0.00344043
1641938781,13986845,0xcee79ae38f812eba441a85d1105d73e418efeaabeed12048465b19a7e4d4ca8f,2.644237334
1641824766,13978278,0x23ba4480dea7e47c6df9b850f746bad32c00230d9401141aa44077a27c45b9f1,2655.404459
1641938781,13986845,0xcee79ae38f812eba441a85d1105d73e418efeaabeed12048465b19a7e4d4ca8f,2.067943311
1641802759,13976646,0xa9a4ceac0dc252903da44f35f53b6b7e7471860979b1265337d9033ea49821fd,732.4864062
1641938822,13986850,0xd3551e9fae69bbf4fb1d036f5312a16634ba08dcf19f95585ec39bfdee91a21a,36.96016853
1641825614,13978355,0x7c87867c116c459e6e819cc6ee3ef24f93b1307ac57104ded1064f71695bb6d7,840.915299
1642030250,13993698,0x5fdb435e4df909471005fddf1e1d81d06a1fe62356f3698deb6f7986256be4f3,1159.95021
1642069622,13996626,0x9d3fa37a4b6b8df97ba68abcd7285e8bf39ec40b6275c951459945abf9aff852,181.5040194
1642109021,13999563,0xaafd6f5578242299e3a0f24f73dad30c6571ca83ac6b3fe14869fa3ef2bff4a3,54.34558897
1641942899,13987156,0xcb056a9516c11580a7eb45feef5e563cf58967fce49ddefaad205e7706ddd22c,29.13273
1642041769,13994569,0xd33fd1fcf56fc7a83812e8a33d3bce55485236c5a3462d42122bfd6681f405e1,871.9847963
1642043820,13994716,0xc31e903e58f1b1453e1557c36415dfed36abe99562d9e136d02a546cb731540b,236.769105
1642044555,13994764,0x7807a222b73733baf61fe191794bbea570c5c8d6f28ea136af652f6eb4fddc47,2767.902172
1641966035,13988907,0x30caddd6464cc7b116ee3523f9ed4b4777b83f9bde9899669ac21aa4bdf04304,8.381655204
1642134752,14001524,0x35f36df18930fcc43d2cf9ab69bccadeb5dfe21ff5bfd0814dd3ca452525775c,420.3194148
1642134752,14001524,0x35f36df18930fcc43d2cf9ab69bccadeb5dfe21ff5bfd0814dd3ca452525775c,336.115667
1642049303,13995122,0x0e3fde0022e641cb4bebe2c4ab46ce36f5d1553a8b00509e706a920f60edf0cc,5676.550784
1641974158,13989499,0xc8853862847d1d44dfff3928107b9b5e528016df5f4e882aaef750e4dcb34f3d,2140.147895
1642236560,14009052,0xb962a01b19605cc3ea697996258454bff93a4e3fd1d0baa76cefc87677e653a1,50.88341895
1642055113,13995546,0xef1cd89d69c6e854416334ccd761056e46fa58f99378d1cc4c26d5a9b6e77be7,19.86668637
1642056971,13995681,0xb0b2bf68707e78619c45ef7fc2fe506a6504ee8232d30c4d998bea01b74db3f8,144.2288338
1642157732,14003230,0x0c1ce07c81a8b8da859c60024b3d86816fca360c4451f02b4333b12c5ca1bcdc,2564.117191
1641975197,13989571,0x3bec24b34ec8edac9222ad3884c3c7a4eb93ee2e1ed329cb2233994df38cffc5,749.5583729
1642252683,14010244,0x5fd49e6fd865f35278e7cd9b4be2b6ebaa44ce99da4c3daf3fda5a73246eb30e,24.4888128
1642182349,14005057,0x3e681132d8d184e71f2b0f5b6defb30fbfaa2bbd18bb63f735b14512b9aef4c1,13890.84484
1642402260,14021492,0x6cfe512c600351723d9a5c4059e58ea81dcdeffac51f63364c08f8a913e60584,1469.117956
1641980057,13989938,0x1f1420b5e60248473e7a4b5b61576d14e3894ab30cdd858b2e5107a0ffa1963a,0
1642255521,14010440,0x2cd11615e67bdba6da41cef2724927c28fa72c0b9e2c46f47abf0bc69eff4ef4,26.34279775
1642343800,14017119,0x8f5e9b6acead5f0cc3db93ccb4510d9a0c56a6c7569912d5e089bab9885bd3d7,2.500044665
1641980377,13989967,0x76db0a3f7838fc5793c100073e50703bb3453d085fda5415868497c84bd683f6,899.1270813
1642201613,14006499,0x9e4397e89bc95d31567b0fffd19b2ca0fecb13938c59d1472ef29d2a53097b09,32.18489878
1642259660,14010791,0xb1d6af2228c0a765cfbad477f0e778f9abccfbaa915fe8ea2938cbc683439485,44.08926358
1642081765,13997506,0xfafab8ef4990412f52250efa019d0019cd39891d8e6d8659028c912585dea5a0,0.002190525
1642083237,13997626,0x721ae03212c37ca69061f4cdaf6284b01d8117ce7aa21d9dbe7c81b338372551,0.002190525
1642406241,14021792,0x4aa7cf445b198dd29253c71902f82af763b6dfddbf3d7220ac01e8221665bad3,1307.54895
1642092816,13998370,0xe267bab13adef8d9c10f93f968da19a91315e592c589ca7a4574e80e9a41641b,610.2499946
1642487058,14027898,0x410d4c491d63853297105550e93b6625ea4b01c3d07ea18be26bc34e6cc285b1,289.4714293
1642093093,13998389,0x2312cf08bf396d154437771fecdbb6efd76e9e6bd651d21402f5c5284d91c9ce,98.48300481
1642367306,14018917,0xa351544554adb4c96e760c2421ea52523961d52b82bccf297cd507a22cbdc54d,300
1642368864,14019024,0x6c9f5dcf9b876d1b2940ecd77bcc30a9dfe533550253cf69028cad3f0eab6243,300
1642373519,14019348,0xa7050a58d321a4a5c697f288b1c0b47a0204500e01b7db279197d5f69f0ccbc2,190.3653393
1642095670,13998557,0xa166febacbd2ed4645494eacb25936963332a03f1d1c82c8ae4ca8c6afad47dd,1.499405146
1642413040,14022333,0x92c0af07b54f6ccf0122621c10e2623f5e501d90f181926650c2a3e9bf1b386e,303.6717845
1642377973,14019734,0x548bb1f02277a0ff33f651340a11e77dd1e0a9aa1bb4d7b645b66107c7e23829,300
1642415689,14022511,0x718510c3a23f7dd42f88b36842d5e2577b5cdb47a8f2ce1c8e639917ce0c20e6,496.0839618
1642378068,14019742,0x06ab7ab1aacd1bf5b5080bebdd3f5ac4200905d25e3f16af9a3ca8eed313510b,300
1642378881,14019806,0xf94a9bfcfbed9770f375c2f20865cfe8bbfd51070848d795ab48b9e5a1ba069f,299.7194495
1642379627,14019862,0x94e2bb936f9506ffef31b1eff96631163ee0ad48510027b2e0bd237ab7572a1d,1206
1642380030,14019890,0x6cd241954f26c3de77993b1a3b2d5b29ebad048975fe23411689d02331d2827e,705.1543863
1642418322,14022720,0x9b63a49da92ed8916dabe48b95a2b4639952bc1567b029d0234ceccbf6b5262f,236.7178825
1642381529,14019993,0x7e48faf9ad2c56fc3d05b28b6f120528f00717e23636cd505fcc2c20b65b2124,27089.13495
1642420451,14022877,0x5430d76d0bf4278bafb226381c72fddb8b520e49037b40336282b7c61cdfeb79,0.4015663286
1642570697,14034138,0x474c75ca50dd26e1b2ae7f2f7d3a5f3695b24085a0d6a278f4f6d9ed3f950d61,17.26115333
1642421207,14022924,0x47be6ff1542b7caca18bd8f5a89049932631e5dea2e3bc0c0cd21da98fa471e3,696.3141054
1642423911,14023128,0x29a430e0b318e6d9e6f1fbad3b751ab478f7d8db328adb5d7b3f2f3fa900e395,0.4417224155
1641570149,13959179,0x13b961fe49de88275d0ca6cac1ca7a7f60feeb69913bf8ea5765355de220246e,263.9597013
1642102628,13999064,0xb8afc5470333ec9e187194bb1f2d49fb06932ae9be46dcea0e0600c658687044,15391.00633
1642506445,14029298,0xe514c93d70a6836b3c7ae8c4734f224a6e1115dced6d7f4e567cfe572301819f,32.96052143
1641575372,13959564,0x49fdb831fefd098aa6f45f238889fdd388bd45129982bf60f2f99104c3dff95e,4506.496908
1642573247,14034331,0x11d9c2d243388c6b4cb4def36de82b54450c2e2f2ffe8019dbe17ec319b2effa,587.9311869
1642388830,14020505,0xfe003580ac3e6d3970ffc69bc9d78a9632b273194e6d467ea1641646fed6bee5,16797.46819
1641990651,13990716,0xa2810fb5b5709eaa76f249290c8c2ce0e4e0356962415ebcf61846a08dc6171f,563.8840218
1642573683,14034356,0xfc763d1aa2260b792fa649402eb682647eb6b461274153520c14a066165a9e0e,0.0002551571327
1642389097,14020522,0xb6eaea91fa37657cdebbef757a54c541307466a0e51eaaa98e8b49b9104f91a2,415.1543456
1642108078,13999486,0xcce282227fd781283abd9780da0d6506c85350dc8c6d7310ffc88c54f0e2b43d,52.44485734
1642518290,14030201,0xc5c355d91a12890d0ed386eb77781070842daee7b7b5ff4b8965073e7edb7398,774.127146
1642390593,14020631,0xf1e820160e40def308fd84c7b95c42792aac3bbef3dd839c60ae1ae11eec77db,177.2267859
1642692740,14043273,0xc8979cf2e88ba3b9ae96b57001ffb65934dfad5db922cc852e44bb4bc6323ee8,3009.6093
1642391740,14020712,0xcddbaacd27d334b2f5275ac18781604752d4d14dea7aa3c66a759d81f66d80a1,580.7202954
1642425365,14023252,0xb0c5715df957a8274a3ecaf47c7a4c1538ae2d18d716ac4d25758ce49e465ec0,2014.088438
1642692745,14043274,0xafe0b17c6ffc85bccf316dd3fe05f212f356be15014ec846bd6ab345ede109b9,1461.597725
1642692783,14043279,0x041e102cdffbce76d7fcf5d6c9e71c611541afa2fe7b7fe58ff31195861269d0,1461.063724
1642607496,14036871,0x973a4f9c460a988bc2f8a67d5cc91c8a029790d38887ba17785bceef10bd3715,17.78560417
1642441400,14024464,0xebe12c82e912c1ac3ddda16b23c9ba24bb0f494cebadb3f859eb9c5fb7b554e6,356.9529245
1642615881,14037500,0xa4da361b230fe3941ceb1bf5999c52d3538931e1ec10f0948aa000ad15f67755,2590.090888
1642399749,14021300,0xec8a37ea9897082f468268c4c6584d97e0491563b072a51892383f6cb18d8a15,862.7211132
1642740153,14046873,0x1da802d35fb80d40196eab6bdc496d1765b99e6e1ea64e8c6ae0e5aaa1b9e70f,17479.4485
1642444123,14024676,0x1931e888e05ef83e85a65c3a2ed81bad5543780d8cb129f141dbe20dee488ea3,499.4743653
1642617016,14037596,0xd13b3f941769a45fac0b77f3f6ea6668d807041a379dd706d9d49885b7b05cb3,4096.656295
1642549519,14032576,0x4fd5cbfa1309cb26395a0739db21e8b4d15678a96320c036234dffe67b02e421,11112.36534
1642549869,14032596,0x943c125c66bbf8eabdca394f00199b797bb076dae51ceffe96cc33da1bc42504,794.6533982
1642801547,14051402,0xbeb0b571d196ad8c4662be0bb756d06b618eb42ec6b9063edad1ff5d602413c6,33.05993854
1642584935,14035195,0x77eccf5118b287b765bf6b6e572d9c69fc49ded40022d74bed2421adeddec213,0
1642632772,14038799,0x190b999a3163516da0818199497bbf8d8079f352eb60aaa84cbf29350000c5fe,46.18798596
1642746358,14047350,0x1c5603bf0ef5277c03b7adfb0eb62780f62ac8daac0c5447f9de4dffbdf78b18,9982.786364
1642553246,14032837,0x8630d138ac324b3ae54bb30cb07523493e43bb1f653aab077729e6dd3dbc45fb,48.61771594
1642470444,14026677,0x178fd2112f2890407f9f32a6ece6e1b073e22128a4982689de09da39e77658fe,125.6103228
1642643379,14039601,0x2f9385adf896420a7f17735550d93cbb538649e317cf9a4db89c47d76893170e,69.74840315
1642588575,14035459,0x14d0e18cd5c8341a971a47a7eae4a10f9204b1cba95f019aefbbe61a3b469804,4.175994625
1642588575,14035459,0x14d0e18cd5c8341a971a47a7eae4a10f9204b1cba95f019aefbbe61a3b469804,0.8956688488
1642588575,14035459,0x14d0e18cd5c8341a971a47a7eae4a10f9204b1cba95f019aefbbe61a3b469804,0.6517031892
1642588575,14035459,0x14d0e18cd5c8341a971a47a7eae4a10f9204b1cba95f019aefbbe61a3b469804,3.931058546
1642730015,14046102,0x49c9b9ffaad215903d3ef0766e0357b0b467541a6ea131ad72aa325ab66b5b90,1177.592261
1642588694,14035468,0x385e5d3a4d7a39a5a2ce4115f85a7d8d304fce1f4ef4c990067438e57ebba50e,1.706221541
1642755818,14048028,0x5c333989369d68cebd4ba645084497f5f4dd8705af28529531774d2e18021e65,354.1914018
1642588694,14035468,0x385e5d3a4d7a39a5a2ce4115f85a7d8d304fce1f4ef4c990067438e57ebba50e,2.29860346
1642588760,14035474,0x5be8bcb280a9a8b8fec8d0cc14b94a8f7c4ff8bf6f17aeb155e982d5efaf6497,43.8615329
1642486498,14027854,0xa80e6d74b13e8d55846bea5d753c86da2a417d8464d0ecb289ec3de1bfc9afcd,111.7203963
1642569179,14034042,0x511cf4a21a99a9afd06e0bb3fc187fc7cedf7843af5338c7b51e49fbe433a63b,658.8197636
1642801929,14051434,0xe364cde7ad61a024da634ce94e4c837674a17de9e9fa20eb407559dcd0e6edaa,95.21763251
1642802833,14051494,0x3156d7bf24a3c3a4975d1b5cf327dd8a554cea786c6482cd36a135d59a25246b,154.8729718
1642643647,14039624,0x778a7633f5aadf44eb459b7fe42b43d2fe471711bc82e551a2cc2b954471239a,35.36847304
1642733667,14046367,0xe7ca107d4c234953aabe7350ec7a4d3edf765b3695fa5695b886448384ff366b,559.3688404
1642595850,14036024,0x6cd4af06176a891dc9839f4b3fe0198b023253ab056e4272334938e9a6403a61,0.01500977224
1642803898,14051578,0x2a05525e2735e9301bbe39126a045dc9b89fdc46f5a1daec52be6a9752b530d2,125
1642660084,14040811,0x4e2934962150006c442cb9dab727580877ff8840a4ea91c8dcef7406dc247491,5846.684274
1642735784,14046513,0x6ea7435f9b583051a40136ed69140382abf7ce340f5acd4837fd842a56764a7e,68.95032
1642736114,14046539,0x699ab0814538522c085030fda6dcff2a0ef60996107b56d97988979f567bfeed,187.5
1642736215,14046551,0x8b8d4be720c414b6a0925b365eab7304c7a27bded3a937c22a5ce4d6ef8dbc14,981.7813331
1642804961,14051657,0x5997c5d3e3549c1efa1717a896cb21438e81abc4be6483b6c0b0f82b1e4fc307,54.95112236
1642661030,14040867,0xec08b14d1b675fbb43cbf1c3375ea666975e54cbb5515696a1c9fd29fb046e32,276.3502631
1642737149,14046626,0x5fefcaaa6a84aa0f5055f2fc3c1df28bda198d4f498f67e86a425208af05cceb,86.94799886
1642737583,14046656,0x13382f068c063a07ec60cc1d7c2eaa2cb400a867e133f07f5c9435ccd6cbb582,39.22101926
1642805564,14051699,0xfeeac15136f532ffb3f29fac53fae14eecc10ac3e994e1554b15ac20c9eafb66,24950.3169
1642606213,14036782,0x47d5a7ae86215b9cbdca81b8e9ed8e8c890ac6a135e434b6de4bba2666a82f2a,28.12407344
1642606504,14036804,0xc5e689f3f20eeb168fda2c30f384584388347028edee56004872cd2a89cb3572,26.2954172
1642830614,14053631,0xac72b280c8321d39e5f5ce537296b91d3934a0b2cf927aa4250b02671bc5c853,2.793208632
1642830648,14053632,0x0ed7bd533529f748996ef7679f9c78cb3fcd49330d0b8b9af85f8e86b8295616,3.413588821
1642606913,14036832,0x92b11a600bc505b56622940069ec807e5053ca9906c144918e00a3df8fac71b8,35.46614029
1642830667,14053636,0xfb04d1d077ecb659131b0cdbc020302ff3dc7066f6e52c4324bd67726f7bc899,4.427430875
1642778726,14049707,0xc2a648a27fa364063b41a6f2b9cb1202c44d564dc6bd0873d6f26217f0389aff,11850
1642805752,14051711,0x4e8d180f86e60549cad5fc017c812e2b2288b3145acde08f20c46272e48ebb5c,11435.58522
1642778816,14049715,0x03a244c12ec88a43691de756783771f98664f4bf7d97e2aee933da3b4e218c39,354.4242197
1642830667,14053636,0x8226eba4e8a1fba84cb4fc4241ee5f0e15e0bfc47c14e898cda9141efbd6f28e,10.77077971
1642779423,14049768,0x489e509705ed0f5c9243b792f1cdefe98803f945ce9a780b9b9f5e9cbc1c658f,1501.820457
1642738834,14046773,0x1e4bb0513847414a3a4ce47dd6f9b712a927d4a9b9375760002823a0c26e7534,11160.62229
1642850011,14055081,0xac373ff469a8d97f577ad0319b80edf4b2632db142ea27aa216e254bd8c2b6d3,1063.116738
1642674863,14041915,0x2a044bac1b0dbc57aff1e701ca08ab7c33386fd48f33154152aae2e1d3b30bfb,24.37628166
1642675256,14041943,0xc3e1ae5199a0a7dcd65ff94ecf8382d17c417adefbc73b2fee6554f544f7ab94,16.42026591
1642784880,14050160,0xcb6345f056750d1c36b7408145242ab19afe1bc754253dc7fd2b8d3fe7307c83,2781.076043
1642675276,14041945,0x9cfadbde4b1d44ca21737dc7b390e791961901fb63c6d60c729901fd3a9238e3,5.228055469
1642850945,14055157,0xac2c2a2c330b62d68fe837dce402e75d43a0f431602b99a07e89dd87d3186d88,10.14410658
1642675385,14041950,0x5cee6a89b2a9c8380c7062572d768530046c1afb3167460f8a24682a91125aa2,4.503854259
1642883814,14057593,0x3fb1e1ce6fa7d0cc2e9b288a110d836c3a11b91950d699d6ed79b89a3709f08a,721.5432658
1642675985,14041999,0x3c2960c9f6deb6b80a1b567d14d78c4f5cffc7a96d0f433414a806e415ecf49d,7.06129171
1642831042,14053661,0x8af3f78e7a804ad2f8733238179a994a9f327bf2c6d18bd67d9c714eb0af91ce,29.54980284
1642678040,14042149,0xb9a34dd0213f01429743174e29cd07a3386438a2186c4b93838b90354b3e33b1,51.45368544
1642887858,14057904,0x5e598068c1a0f8aca2a909616561e4986622877bcc3723b26d2516283885efe7,1679.375785
1642855410,14055488,0x3ef372e7d06e062121b02160cd850489a4be6f9470e6a4da3a0a8f18fa39505b,4.539965257
1642683328,14042537,0xd848c05ef015d82dd7a9e1ac653fcb0b05655e89ca5a362aafa58722730948ae,441.6871031
1642894606,14058428,0x4f3827998968e3d30c4ea7d29f01ddd04e5de39e2788453f628b57a7fbce582b,1795.71
1642857195,14055627,0xcf42e0856d97c53be1bab7c6104c621ad8a631ac419ba95fc9f89dc4acfb3901,158.9123041
1642692724,14043272,0x8e1b7659d6a05a52904ebaf8a688a54ad08b8161bdabf37af83ee4a3641e22aa,3034.528427
1642815317,14052410,0x8d0c2a43d70be92f96e029f47d06eea7bffc1db770be8d90a33d6af6368c73bb,7814.87129
1642831402,14053699,0x35e6176f92e262e4658f5855a5e5b9a03f7b02d99a21b7cc9bdab9cecb0e34ac,63.59805005
1642971849,14064239,0x5a6a5ce6c43f3cb3c5603eea7343f2a1651a4fca95f960a498fb8e7a57891fb8,9849.741274
1642787229,14050315,0x77ed49774dab90b7189d62d5d19609ef3cb80057363228baa0dd54068994c4e7,2202.26023
1642971885,14064240,0xba654c2cba2de976b3e4470a91e1a6f13ce5a36a288bb91ea4f3df241c88e018,1129.137743
1642834296,14053916,0x17a460848911818ada68d1f557d9c9d0472e93488eaf7524888ab0fb65bf60bd,4444.556294
1642834465,14053920,0x1ddae8521603ba0feb6ca7e4479b98310feead50e034a706d5c14abfd355d4b0,87.5
1642794823,14050925,0x8f6cc6f81b0290baa2125b5106d7c570b6d620567881a6fad7e5d794080fdc55,11.83597847
1642836120,14054056,0xee3499b71e5bbf6ae576ed626dbe9b588fb70894ef3d9b0964680491e4169b15,87.5
1642816829,14052531,0x2646f90047c8e3f4308f7a3cb702cb3efd9225215b3e23f30b1887bbf618d27d,1957.99118
1642973064,14064325,0x401ee43df002d8c4306cbb37b168e508de85dc69003b109b20565ad90d365d4f,828.2127681
