time,block,account,debt
1644382860,14169862,0x071Ef7f7b9dbabA85Fd6dC9f9a9b10e71F00A69b,2655.803463
1644382860,14169862,0x0428EF811454b50fc38Bce868cC3bDD7982cBe43,10.73189487
1644382860,14169862,0x04e6839909B7330dc28BF267230d28da5E83Bd2a,18.6299901
1644382860,14169862,0x077777F53544C2B2EF753c19E8fc048049c5FF95,26220.60447
1644382860,14169862,0x045297683Bd93e920683a5feE1d38f631867287d,8.018740974
1644382860,14169862,0x054C5Fac82d9481130a75cCfe300e2Ba6cdf9D41,25.89563116
1644382860,14169862,0x0764daA1bC0c76499964c7BfA62Fd6971ED4B7d2,859.8976029
1644382860,14169862,0x0404bbA9218774Da40106DE4FB8a8970bCAF4Dae,458242.82
1644382860,14169862,0x0549ff024e0585fC0B11aF6e99A5e6043Df2F8E9,167.438031
1644382860,14169862,0x0777c074F2Ca22c925e98AACE07E283D7bb8d532,131.4028468
1644382860,14169862,0x045100Be931FF5BC553E609950E117ef5fB4Cd9B,3124.493086
1644382860,14169862,0x0871E6872f0CdEb32eb013648a76575B4d2dBa80,7963.666156
1644382860,14169862,0x0752Adfe7C42D89Bf2Fb3c22fFa18B7d0871C807,4780.828441
1644382860,14169862,0x0934d8dF6b77169D5755853B06AC46D5f302434f,25.0683912
1644382860,14169862,0x08E5Ee59DB9BBEaa060134CCAcB561691d60Aed3,10.34536307
1644382860,14169862,0x0839ddD64018e2922f1ce010724695bd1e0AF0C4,23.71713488
1644382860,14169862,0x0922Cbf6852467571670540f29c722C8737B1a17,5332.371242
1644382860,14169862,0x08d0a7c724c4fB01F6A36F2612d61ad9979aC5D3,1596.733277
1644382860,14169862,0x086A5848f43251d5d5d1ffabbE3AE27227Db576F,140.4058866
1644382860,14169862,0x094Cf782bfa47bB9Ae0EF5912b6346f446B5624E,178.6825007
1644382860,14169862,0x093D5F54f2a212f82056b34c12e3710E24Cc6aF1,74098.26889
1644382860,14169862,0x083fc8658dEDf597AD59D4e054DACA06FeBB701c,26860.59386
1644382860,14169862,0x095E5D0fa083bF92f09E590c899Aa962Dd1Bb5c7,87.21709557
1644382860,14169862,0x0971cB7D029DF6d7949F293037701BA0585cad88,282.8226143
1644382860,14169862,0x09680e225e0310540DF56D6972eA6ff0278314C4,7.857430879
1644382860,14169862,0x098c041Db10e6C9a0354a5233E61AB37B64Fb79e,33.06130414
1644382860,14169862,0x09a4866fd6A450C364154e73B561A56e2a304B73,1310.969246
1644382860,14169862,0x098D9a770f3BD88beF60E72C833aB8Db240d5928,155.6185047
1644382860,14169862,0x09D0ed8D3eBf0b0B5d2A3D7096546d6d7085B8Bb,1055.00395
1644382860,14169862,0x09f6a573f84aC96460AA7D8A8A1B285FF33CfbDf,809.8415185
1644382860,14169862,0x0a51B133b304b8D476A970Fe655d870FdDd8168C,14.9851169
1644382860,14169862,0x09f3C4e3CC9aBD59414CEB494FB2B14729087D27,708.7125417
1644382860,14169862,0x0A8af6815E83bcF6AA68b9d5E203Ba25a846407a,5.862446447
1644382860,14169862,0x0AAf72DA643570Da1bF76E8b3063C3f378b3D3D4,16.04633574
1644382860,14169862,0x09bBE6493CB9BA42922183a1AF57110c805d591B,232868.9355
1644382860,14169862,0x0A5542041D46C8694C770Feb228018215db4e821,18.94406177
1644382860,14169862,0x0a80832d7884343146397D130370D15e81115113,35.12676319
1644382860,14169862,0x0a6226165ff532E954F91fd272CDc1aE9Ee2E95f,22.8734228
1644382860,14169862,0x0adA4946d9cCCFFc3557CD2bcf1Ca542FC205Da5,57.94282973
1644382860,14169862,0x0aC5A04E3Ab72Ae28e2939358387BfEe16e1D47F,127.7812358
1644382860,14169862,0x0bD9fcD63c1D8f27c4D4B93188B4f7c9EA8E71e0,162.9990351
1644382860,14169862,0x0A22C1a9baCA5448c0549Ca1E18f0632995FC77d,120.887704
1644382860,14169862,0x0BAE60C6522eb8d07aFFC1977A8E2e9747e1cbc0,694.0558759
1644382860,14169862,0x0bb407287c5e2bde71371E8dAF2a2c0aCdFdEFB1,53.19703094
1644382860,14169862,0x0AF254dCd8207E2Cc1e24D6B7A949fC8b0e12651,210.5114506
1644382860,14169862,0x0b5c77bf369F8b1efc750Aa1541a486B484FDA26,66.5085383
1644382860,14169862,0x0baBa69DeE74517468EA2AE4e19dEBCD26413485,104.4377789
1644382860,14169862,0x0AFdfe40edD83FbEb464FC2910DE162218A3903A,76.23907371
1644382860,14169862,0x0AfFb5232DBe33496717C95FaC589E2eEEBAe887,14.65720438
1644382860,14169862,0x0ac9240875a2c67F3A7b00DEB67B7034be5D5627,106.3791403
1644382860,14169862,0x0Bb7331EAD9E001Bce691c8039c3c0CeBD690f50,13.83533223
1644382860,14169862,0x0B2c3d2709900db4a73055C2150D346Dd54cB427,53.1063992
1644382860,14169862,0x0Bab9877982a07CB14ce3715BcA4FeC6D4300418,131.466102
1644382860,14169862,0x0bd0DDbC2bcDEe46f8162B169118E7893053fAFd,75.22065366
1644382860,14169862,0x0bC407b8A67c2d7189363930797658719f9b461a,17.0976024
1644382860,14169862,0x0bd1Ab31D63f667f708f552ceD2430F212E9ff64,223.1804122
1644382860,14169862,0x0bDA412D375aF701C4a6d393f13f23a5E897310F,165.3606007
1644382860,14169862,0x0Bf00d2F1F2a8F139a58bcbC9ea6612Cf7E6b35D,40.85437241
1644382860,14169862,0x0BEc2a7885d600DDB7a06e58ea1ff475dfc7cc22,9.093129006
1644382860,14169862,0x0c35a7F489E659F2dd9BC40E5398c558Ceb4BbE5,109.5149869
1644382860,14169862,0x0BF1411083AF9E92185678A9bE53073908046F90,124.4942308
1644382860,14169862,0x0c40a5F541897De8DCD70c175CB25F2Be957996d,27.58842989
1644382860,14169862,0x0c64d2d32ff842fb089d664D425Ca1c12DA8EEc2,20.670672
1644382860,14169862,0x0c5e5A784C03C0e7Fd090fb012BbE0773B16176b,42.65541685
1644382860,14169862,0x0cA1A54d56B16287A8D7d6783b70595591b7ea2B,14.71755024
1644382860,14169862,0x0cE6c96bf1a83fEA93305259176787BD051f4DF1,116.5468035
1644382860,14169862,0x0Cc83bD4C5e7f2D159958786b5d75dfb7f9093d1,8.472190192
1644382860,14169862,0x0d4308BA399ddBd3DFa98DcFF5B396EDA29EE04c,9.131885651
1644382923,14169864,0x0D7e1167e1dC4447437F1688a66C2260Cb53C063,10.39908619
1644382923,14169864,0x0d93bc9654DF5a50e0E65Df55D09BA7b47Fb95cd,2781.671974
1644382923,14169864,0x0dBB08f59bb20D9D2F5E1E0A37B41D8Ce4753E79,211.4575211
1644382923,14169864,0x0Ea39fd6b27326DB886c8807EA93ED27Af75Fa9a,72.42216255
1644382923,14169864,0x0F763341b448bb0f02370F4037FE4A2c84c9283f,29.32652849
1644382923,14169864,0x0daAF607BbF4edf32764Efab6a69312765E22c72,8588.685371
1644382923,14169864,0x0E5E79DCAF1A31c61a8891520c2e7619478B4cBC,40.13652122
1644382923,14169864,0x0E9698994fD5124bF5969034268BE17b460774a8,19.70990627
1644382923,14169864,0x1024818db7dF76fe6B4dc6192FdD32B3EA74eAe8,7.539120917
1644382923,14169864,0x0EefE22Dd6dBB89eA3c931315a73266D6026F29D,108.1874897
1644382923,14169864,0x154DdD224de50828fa81Fd4DD3F9B07dbEbB3199,27.75974538
1644382923,14169864,0x0d6B4F304B91A3B67B1db34776EF7E95EfFBC729,1256.764717
1644382956,14169868,0x1FF2450108C1b55a8DA1FCeEE4BC430f0e520A2D,24.28819741
1644382923,14169864,0x16f7c399146C9866716031cd0ed1aaC43a697714,384.3985707
1644382923,14169864,0x170FcdC1Adf439604ABFF4FE62Ca360Adb5De974,1634.859273
1644382923,14169864,0x1702f2d0df7c99011a690461c34e51BD81cbab48,8.981632084
1644382923,14169864,0x173507742563BcB3dC67Ec80B1F5757FF9747E69,66.71368337
1644382923,14169864,0x17404FDf967349D0e4100CbA6f859b605597A903,19.12896067
1644382923,14169864,0x1740702D34Ba431a4025b9A1e60936090134324B,98392.60385
1644382923,14169864,0x175cd663355666D5aa84875a99f14f204173d1DC,422.8808811
1644382923,14169864,0x177F12d47C58DC69476d7032da6Eff9D38b9BD7d,43.1197385
1644382923,14169864,0x17ec047622C000Df03599026A3B39871EC9384DB,281.6772457
1644382923,14169864,0x18857923D89b3198A2d5A9AF9531Bc5C281f31f5,12.61148352
1644382923,14169864,0x18b2F8A826f26418FEf55c1f7B3A43CcD90E4a82,290.3351608
1644382956,14169868,0x1C2805f915b82e3b38f1bdecadeDE8e5EDC33715,116.5996169
1644382956,14169868,0x1F1b80e970a7C10004feef36Fb07aB72851a53B2,45.72084473
1644382860,14169862,0x04d728fBD2C039F416Fe16783c2C9a6F8Da0a6E8,11.28047246
1644382860,14169862,0x04FD3B77Aa2b12C04BB744b0257e8f1776Ddf75C,13.20539992
1644382923,14169864,0x0dC176bdAA488891d154455F9F58861574a6F8C5,116.6534654
1644382923,14169864,0x0eA9239001E8EBe447d9dEC97b3433E5eFcEC5A8,25.3268885
1644382923,14169864,0x0f4927495c8A660D7d7c6b541a182fF736D1Ad69,104.191823
1644382923,14169864,0x0Ddd25ff224005ec480bf47fE93Fe8416B70d007,8.634111455
1644382923,14169864,0x0eA59C05BE4b7149AAed26bE764b618AC0255643,158.5096701
1644382923,14169864,0x0eC6cD3f48039139f74D269cAe549a9F0748979e,616.4288528
1644382923,14169864,0x0DB52eBF79f1b86408666095E537De787B19250A,53.16468384
1644382923,14169864,0x0ecA9757acfBD4b0D8Ce301ca83527A55B7F1146,20.34441471
1644382923,14169864,0x0ddCD81A6FA021Ed881230e86b75A31c892d7F8D,27.77096168
1644382923,14169864,0x0Ee378B323239b83EddB63Ff2a63A107d4594744,97.33155798
1644382923,14169864,0x0F2B20Acb2fD7EEbC0ABc3AEe0b00d57533b6bD1,7.603388997
1644382923,14169864,0x0Dda8f010088299AD9755D31FC7ed6173003ea21,38.18580044
1644382923,14169864,0x0EdB2494D72916eeC7A19c05Fb97c2bb937D705F,36.13605938
1644382923,14169864,0x0f97DE84611f43Ae212b4CDD04457F2498692e37,63.28782881
1644382923,14169864,0x0dF99381dCBC7715556a41e055f875b752Aa5d90,30.69105068
1644382923,14169864,0x0F2F9599c19CDDD869D0Bbf7BC3bfe354dd5b40A,18377.72357
1644382923,14169864,0x0E0b40cdC92Ed34318DF659C77858DDFA264210e,317.0800997
1644382923,14169864,0x1113710701253DAAbd72804b1Ca8D14521b9f25c,1253.682543
1644382923,14169864,0x0F358Bd6448C630F18D92E9f7d1b5afa2cDAC235,65.65874646
1644382923,14169864,0x0E32b784F4BA0D998f6141F0bbd53b1c12aC9e25,3976.371497
1644382923,14169864,0x0F156356A3989C4C1b339E08fDf7BAeCE53d9De2,9.662385045
1644382923,14169864,0x0FBaE150882fFbe8bCf2fdC9cd07694711fD2A36,90.65980997
1644382923,14169864,0x0fFEb7553eA55f2Cb96D404fcf2eE4099568e4B2,22.67405842
1644382923,14169864,0x0f4cD6be5Aef5857352E1C6d481f4c2C3bC9C4FE,22071.53303
1644382923,14169864,0x10175dd92Ef35298D0f2Ef33cC43128070c1dcdB,9.251646749
1644382923,14169864,0x0Fd3e2c50EE69fd59E3Ad545Fc07587ADB6fB39E,34.48581197
1644382923,14169864,0x10e797d89CD91184D058d0d2972806681Af90638,358934.7243
1644382923,14169864,0x0FcBBb8afd889141BC1B9951bB34689C64aC845E,33.46934305
1644382923,14169864,0x0F3d33d609293B474E2Ab2E98131f0fF43E753e5,6.670711056
1644382923,14169864,0x101e789DeD5a3456f1D5F04D3BdA665BA045076f,93.63835266
1644382923,14169864,0x115990dB1626CfDc642c4D8b1386379A9256FDA9,87.36249362
1644382923,14169864,0x0FC0e5deb2208928D79Fe38FbFa897A83a44E692,83.56488574
1644382923,14169864,0x113D3fbF0A682c1D5324d70Dc63d68E50D1668C5,31.94470195
1644382923,14169864,0x0FC3381627CE2Ae5241d773634e457988049fd4C,56.46498208
1644382923,14169864,0x1129dbA5631d3fb39aF0cFDEf3a5fFC02ACd09FE,180.4071033
1644382923,14169864,0x11433175F828327b9F83Be7C39e33392735FcB4e,106.6312741
1644382923,14169864,0x11697ad5Bdda69435Dee2E52a8947CB281804e4F,68.95084759
1644382923,14169864,0x1229f3C7b483e0d06235aD6A570C7aa55D0f3766,110.1812045
1644382923,14169864,0x11bC1fE797DA8428fF275c9ad3c02971ce8BA104,14.96890472
1644382923,14169864,0x1175c2dB6c50b693B1964692Cb775758AB4d3e89,18.33136712
1644382923,14169864,0x11dC841653Fc7792C89e3b5c8E0D5059ABC02672,12.09274859
1644382923,14169864,0x1239eAECdF3A755970f413d8b7Fcd1e7495ea97C,16065.68381
1644382923,14169864,0x11CAa8A6D1cB287082114304483dAf4C92C1f7a8,155.2135201
1644382923,14169864,0x12635Cfddd2c1bbb421E1417A8cC1D30Ab57EDbE,15.58617666
1644382923,14169864,0x11DFfa24836Ea2FA184cF66139deB6274564D8f8,65.98736941
1644382923,14169864,0x127624Db705Bcb66179Fa4b27BacEF42E8454d30,251.5137365
1644382923,14169864,0x12027072154A0F4186A22d007874356287050272,8.613588541
1644382923,14169864,0x127bd872121C9fc7b30db85be48B3cd0433C3D86,110.7050073
1644382923,14169864,0x11EAd84294bEB8db245FA7902cF57dF0268F333D,72.41999157
1644382923,14169864,0x12850585b8fC94142a383116b4234CfAD34c5f30,51.8822843
1644382923,14169864,0x11F1D3bC41F50903060fD97fEcd27741452e72ae,21.21253331
1644382923,14169864,0x128887026eD56e3307EA88bD51319E633b6Aa534,205.3007425
1644382923,14169864,0x1292183D5fD2a430C5d52a31c5Fa42CE27dA25b5,120.7399888
1644382923,14169864,0x1296B0A9aF2C396a03093C0ee576504c877F4f0A,47.61795053
1644382923,14169864,0x1292c5DfB24F7287BC1f57020c378b4b3b89803a,44.08846473
1644382923,14169864,0x131a9A36Ea25aFB4Ed1a4510eE4B36E369d0F699,24176.21933
1644382923,14169864,0x1293F289F3b3f48A595c0e5EEc407aa036132926,65.12845003
1644382923,14169864,0x1384b4515544e520956e4FA7F5A10C7fb0AC3729,2196.987974
1644382923,14169864,0x129b27D016F01486f11fB96a29f844C79B91F81A,95.17783219
1644382923,14169864,0x132726C224cB7FAAD13e458F9E4034382FcA878E,32.41810116
1644382923,14169864,0x12a59989f8F06130bdA8D6E936B2045C734F19aC,10.85830182
1644382923,14169864,0x1354E9DB7dAc06b6cb3a1684d601e0AA96b09f00,528.4247315
1644382923,14169864,0x12c11a2ebdc9053B7A1B7B5601E2EcfB24FACb54,46.10947651
1644382923,14169864,0x13c3644E789c06bC4Ab5251debb5C3983c6D3edF,11.21718475
1644382923,14169864,0x12a875E5aB90bf7e9eA3a2B8E24C782572C472d7,31.74691821
1644382923,14169864,0x13a9BCF887142F70c53f52df7Ccd9a832A72A775,32.25022849
1644382923,14169864,0x1296a8671C9Ff68F970331e4c1E958CA4D5eE591,1171.419596
1644382923,14169864,0x13B7F66E740bc3fdb6f2c22302705EF03d4A5DE7,59.01766241
1644382923,14169864,0x12fe777FDb75843aE17C3374E47041c39bdE43C4,21.19008951
1644382923,14169864,0x1398C7C0399E911f221B6D907299bE5669Fa11ae,465.0387163
1644382923,14169864,0x147b58481d047D17Dc774be993E70D2b6538DC63,6.427936252
1644382923,14169864,0x13B0E1c351e4a9Eae4980ae5469022808C8B3B6D,6.68159144
1644382923,14169864,0x143c23bb9575935ccF52591D52A0f0dd0a51d935,24.34707398
1644382923,14169864,0x13E7b24D0234fccE9868aF7FDc49b4B87B133e2e,50.69993195
1644382923,14169864,0x146043eDe30b7a4b71445EFC77d4dE6BB10402fF,1341.740921
1644382923,14169864,0x13c94DBb5040C64D8ea176FA2f553299577046E1,72.00235869
1644382923,14169864,0x14095be62e87CEFf01eaDe8045748Ed16A349aCb,10.47747983
1644382923,14169864,0x13ECFEe59EAb5669d21C87C1e4eAC5d6F804Fc17,4733.347846
1644382923,14169864,0x14941c86aF9589243ECEC0dE4160BB9486C8bF86,148.4211524
1644382923,14169864,0x13fD1f9a3d9567Fa8F71c07174D2210a887dF755,148.441603
1644382923,14169864,0x147C624dc8a4a229A1310e93A508843AfF2aBD29,529.6652099
1644382923,14169864,0x1414f6EB491F0C1dd69766e217cA98D67C2b9C52,5.877670239
1644382923,14169864,0x149C71D8AB708A29caC5df3a847403c7810B2C2c,96.91635705
1644382923,14169864,0x1568E783C9538C4cDA2A21a76ACFE4E594C1c7EB,661.2729069
1644382923,14169864,0x14a599695C66A73f217c8F153aa1f737C192Ac0F,33.26761454
1644382923,14169864,0x14F50A926Efa805b31774403a90E510ed57db3a9,80.52744728
1644382923,14169864,0x14df49910717De333f8F7654d7754CD07c82435f,37.60083646
1644382923,14169864,0x1530e79fE93209292321cAaceEaa468C73157e11,53.23736758
1644382923,14169864,0x150F3920d1cd428678761B8049C98B80178BfE58,11.44872607
1644382923,14169864,0x15395fd02C359a55F776653720247b92bEe1C373,7230.382657
1644382923,14169864,0x1543BCaefF63d988e4e724A7bE221A7657555Eb2,87.311101
1644382956,14169868,0x2018d1F5dC7991B1f13C32e5C74b69b0A34a5235,13819.16284
1644382956,14169868,0x1fF034901dbEe276aF5f75DbA762C3aeB59784D8,308.7806879
1644382956,14169868,0x2036ffe0b6bBd9feB92E248acc5eeC5B79F2326C,33.37823508
1644382956,14169868,0x201F822105A9F7bDBc970588d1ECAE8EEba9492D,8.752372876
1644382956,14169868,0x22A82af208eaCd076B01E4668b9864777F5E21b7,50740.76021
1644382956,14169868,0x205F9744Db1ee7F3509828a1cf2eDCaaE9c66aD8,17.28895891
1644382956,14169868,0x206Aa4C31fA4B2a651bBeeb738fF4F34caA76f86,13.01451052
1644382956,14169868,0x207ac8e8b2Db9BeC1B53176f26fC16c349363309,39.43095901
1644382956,14169868,0x2079C29Be9c8095042edB95f293B5b510203d6cE,6610.866435
1644382956,14169868,0x2089863A4f255117d893F025Dc6C8d2F9A97a13c,7.157274522
1644382923,14169864,0x14FE0C79946094910c5202B5C1C09D1B63CF3612,390.3091588
1644382956,14169868,0x2081282543Ec37AdD388C9449b621D27A243af28,7.447308757
1644382956,14169868,0x20A34034AA95abF8C98d5a6fbCeCE22093c78C49,7.126371062
1644382923,14169864,0x15173802E808c337971A3BDC304d8deeb5a9e75E,880.3620429
1644382956,14169868,0x20AD3CDbf13Ee11BBF35469fc7fFAC5FD5B3776E,323.9473665
1644382956,14169868,0x1dadCfd0f1594d44d56733043c80Af9B11DbFCde,102.6538826
1644382956,14169868,0x20AD988487d6a53fea7918657f45FE0Bb8fD8183,35.88278724
1644382923,14169864,0x15917616819694d5d15b6d1a05B55114601C503A,10.79776078
1644382956,14169868,0x210e67565897403f719B9a84475EEBAe2f6e9f12,65.53226873
1644382860,14169862,0x03c788CE28C019F5975Ecddd480eb172E42F5583,11.58578832
1644382956,14169868,0x20e96532D2Ed197e712e1173Ffb53c23F522742B,3702.488876
1644382923,14169864,0x15bB706E4F34E71C29d9A4C18c78283BDE006e09,19.73737886
1644382956,14169868,0x212CE30Fed47639eF28Feb40C675e3Bd475a53F2,177.7491738
1644382923,14169864,0x15D195722c9dBdE5808939d0Ba6b38e42113E40b,57.86289443
1644382956,14169868,0x211496B50C79f9e6B3bCF1c8e15Ef5074E4C7B13,65.36474576
1644382860,14169862,0x0d482ee06495d2EC59B7Be33fcE3B85fBaE322De,9.251150457
1644382956,14169868,0x213E76aCf1b67c45C9E9f41Ffc319F2292108E4E,11.8894949
1644382956,14169868,0x2126A769eD8e6b30dE08c03670f33fEaf82638F0,22.38525823
1644382956,14169868,0x2153F9042925f9f616eE0230bD0F75416D058Dd0,58.25611414
1644382956,14169868,0x2139A12FF5377FceB02729c8658f4B0922A68047,15.14368345
1644382956,14169868,0x2187F16F2D82dA53581A2f48ebCFFd415d68C997,3678.612302
1644382923,14169864,0x15f081872aBE9b3d0141df6f260B16aB5D7eb6E5,6.822227897
1644382956,14169868,0x2184378F222a83d1c79b4A3D67554262eb578432,12.96217861
1644382860,14169862,0x0d4a557680a8Fd391B82195fE4Cf839D77EAa9bC,20.71546235
1644382990,14169870,0x29796CA74710624866234832A1006DF369f33b56,236.9143038
1644382956,14169868,0x21A8700A79767Bd89D736C502eCAB7BF9e1b3a1C,52.38143182
1644382860,14169862,0x0D7aE40eBA6E9F853DA10b8658627514bF744B4a,5.051810685
1644382956,14169868,0x22B660F6E6A007AceA649AcD028A8d057c15620c,13.7904405
1644382956,14169868,0x219D23bBE85d60eC01548daeFe916bFC98e5f970,10.03407601
1644382923,14169864,0x15D3231FcFE4337C6f8CB35c0337946eAEd4066f,9.159224524
1644382956,14169868,0x22EB2fa87Be7A007660Ff48eB9e59EF9f083DE22,128.1090274
1644382956,14169868,0x2174e69aF9F1E4A7bDdedd50410d695Ad1f203e0,19.79575804
1644382923,14169864,0x0d677AAE6831A4C8286573fA91BaC75fc6bc04D0,160.7641103
1644382956,14169868,0x22B9EBc010367724e2080972B3BD51aA79b48E47,8.542794027
1644382956,14169868,0x21c478a21b6bAFc131c94e2D110412b9CFDC6396,41.25312105
1644382860,14169862,0x0d61e6FcE1Bf915646bf19aaDd5A9a53E6eeB5C9,11.11184773
1644382956,14169868,0x22F3Ef9C1471734f88Ad3E7D99dB5dee4DB7F8Db,8.13976033
1644382956,14169868,0x21B5Ed2F361cf4deEDf1E2d1c3b6C202a80b9645,10.54428327
1644382923,14169864,0x15Fe2Bbb1fFBEa3aB2200B357a0537ee92A25eCD,551.1263698
1644382956,14169868,0x21B85d392c589bB523E65D868D0B1f45e0ab0A66,158.0254491
1644382956,14169868,0x22fc33e991D97703e0f882f444b0E22C762412d8,37.85294928
1644382923,14169864,0x0daa06BfEF95Bb010e7bA4Fe5cA62638fe82D165,386.3161308
